hs_contact_id,email,company_name,lead_source,mql_date,lifecycle_stage,sf_opportunity_id,country,utm_campaign,number_of_employees
HS-90722,contact722@polare.com.br,POLARE,google ads,2023-09-06,SQL,OPP-2024554,Brasil,organic,935
HS-90723,contact723@rushflow.com.br,RushFlow,Direct,,Subscriber,,Brasil,ebook-revops,478
HS-90724,contact724@mindbox.com.br,Mind Box,Organic Search,2023-12-02,Customer,OPP-2024250,Brasil,organic,197
HS-90725,contact725@bluepath.com.br,Blue Path,social,2024-05-21,MQL,OPP-2024632,brasil,linkedin-ads-q3,
HS-90726,contact726@mindbox.com.br,Mind Box,Webinar,2023-11-09,MQL,,BRA,ebook-revops,754
HS-90727,contact727@betasolutions.com.br,Beta Solutions,Webinar,2024-03-20,Subscriber,OPP-2024614,BRA,ebook-revops,
HS-90728,contact728@zentra.com.br,ZENTRA,Organic Search,2024-04-21,MQL,,Brasil,event-saas-summit,129
HS-90729,contact729@innova.com.br,INNOVA,Webinar,2023-11-12,SQL,,Brasil,organic,
HS-90730,contact730@verticetech.com.br,Vértice Tech,Paid Search,,Subscriber,,Brasil,organic,190
HS-90731,contact731@gridsoft.com.br,gridsoft,Paid Search,2024-07-13,Subscriber,,BR,demo-request,130
HS-90732,contact732@innova.com.br,Innova Tech,Paid Search,2024-01-17,MQL,OPP-2024120,Brasil,organic,91
HS-90733,contact733@verticetech.com.br,VERTICE TECH,Referral,2024-09-22,Subscriber,,Brasil,ebook-revops,
HS-90734,contact734@tapflow.com.br,TAPFLOW,email,2024-06-15,Customer,OPP-2024976,Brasil,demo-request,187
HS-90735,contact735@connectwave.com.br,CONNECTWAVE,Social Media,2024-01-28,SQL,OPP-2024285,Brasil,webinar-nov24,
HS-90736,contact736@innova.com.br,innova,Partner,2024-05-13,Subscriber,,Brasil,partner-referral,9100
HS-90737,contact737@skyops.com.br,SkyOps,Organic Search,2024-03-26,MQL,OPP-2024138,brasil,cold-outbound,
HS-90738,contact738@betasolutions.com.br,Beta Solutions,Email Marketing,2024-05-04,Subscriber,,Brasil,cold-outbound,
HS-90739,contact739@gridsoft.com.br,GRIDSOFT,Event,2024-01-15,Subscriber,,Brasil,ebook-revops,893
HS-90740,contact740@corelogic.com.br,CoreLogic,Direct,2024-09-21,Customer,,Brasil,ebook-revops,65
HS-90741,contact741@bluepath.com.br,BluePath,Content Download,2024-03-08,Lead,OPP-2025168,BR,ebook-revops,55
HS-90742,contact742@polaris.com.br,polaris,Direct,2023-09-01,Customer,,Brasil,partner-referral,
HS-90743,contact743@innova.com.br,Innova Tech,Email Marketing,,Lead,OPP-2024104,Brasil,linkedin-ads-q3,407
HS-90744,contact744@ampliasolucoes.com.br,Amplia Soluções Ltda,Social Media,2024-09-24,Lead,OPP-2024873,Brasil,event-saas-summit,177
HS-90745,contact745@betasolutions.com.br,Beta Solutions Ltda,Direct,2024-10-22,SQL,,Brasil,partner-referral,595
HS-90746,contact746@rushflow.com.br,RushFlow,Organic Search,2024-09-05,MQL,,Brasil,partner-referral,
HS-90747,contact747@acmecorp.com.br,ACME CORP,Social Media,2023-12-15,Customer,,Brazil,event-saas-summit,823
HS-90748,contact748@ampliasolucoes.com.br,Amplia Soluções Ltda,Organic,2024-11-17,MQL,OPP-2024520,Brasil,webinar-nov24,297
HS-90749,contact749@orbitdigital.com.br,ORBIT DIGITAL,SEO,2024-06-07,SQL,,Brasil,cold-outbound,126
HS-90750,contact750@tapflow.com.br,TapFlow,Organic Search,,Customer,OPP-2024849,Brasil,webinar-nov24,56
HS-90751,contact751@skyops.com.br,SKYOPS,Referral,2023-12-18,Customer,OPP-2024274,BR,event-saas-summit,
HS-90752,contact752@gridsoft.com.br,GridSoft,Direct,2024-11-14,MQL,,BRASIL,linkedin-ads-q3,
HS-90753,contact753@betasolutions.com.br,beta solutions,Event,,MQL,OPP-2024052,Brasil,webinar-nov24,118
HS-90754,contact754@orbitdigital.com.br,orbit digital,Paid Search,,Subscriber,,Brasil,demo-request,53
HS-90755,contact755@acmecorp.com.br,Acme Corp.,Content Download,2023-11-13,MQL,,Brasil,cold-outbound,8216
HS-90756,contact756@innova.com.br,Innova Tech,Webinar,2024-08-08,SQL,,Brazil,partner-referral,
HS-90757,contact733@verticetech.com.br,Vertice Tech,Organic Search,2024-02-20,Subscriber,OPP-2024813,Brasil,linkedin-ads-q3,
HS-90758,contact758@polaris.com.br,Polaris Tech,Event,,Subscriber,,BRASIL,cold-outbound,198
HS-90759,contact759@zentra.com.br,zentra,Social Media,2024-05-09,Subscriber,,Brasil,cold-outbound,5462
HS-90760,contact760@gruponexus.com.br,GRUPO NEXUS,Organic Search,2023-12-30,MQL,,BRASIL,webinar-nov24,133
HS-90761,contact761@gruponexus.com.br,nexus,google ads,,SQL,,Brasil,partner-referral,605
HS-90762,contact762@fluxosistemas.com.br,Fluxo,Webinar,2024-09-21,Customer,,Brasil,webinar-nov24,
HS-90763,contact763@acmecorp.com.br,Acme Corp.,Content Download,2025-01-26,SQL,OPP-2024271,Brasil,partner-referral,513
HS-90764,contact764@acmecorp.com.br,Acme Corp,Webinar,2024-08-02,Customer,,Brasil,event-saas-summit,153
HS-90765,contact765@skyops.com.br,Sky Ops,Paid Search,,Subscriber,,brasil,partner-referral,50
HS-90766,contact725@bluepath.com.br,BluePath,Webinar,,Subscriber,,Brasil,organic,
HS-90767,contact767@polare.com.br,Polare,Event,2024-06-05,MQL,OPP-2024920,BRASIL,webinar-nov24,627
HS-90768,contact768@tapflow.com.br,TapFlow,Webinar,,Customer,OPP-2024192,Brazil,partner-referral,15
HS-90769,contact769@innova.com.br,innova,Paid Search,2023-09-21,Lead,OPP-2025017,Brasil,partner-referral,8762
HS-90770,contact770@gridsoft.com.br,GRIDSOFT,Content Download,2024-12-08,Customer,,Brasil,organic,56
HS-90771,contact771@fluxosistemas.com.br,Fluxo Sistemas Ltda,Event,2024-11-03,Lead,,Brasil,ebook-revops,3352
HS-90772,contact772@innova.com.br,INNOVA,Webinar,2024-09-10,MQL,,Brasil,demo-request,
HS-90773,contact773@dataprime.com.br,DataPrime,Email Marketing,2024-03-16,MQL,OPP-2024126,brasil,event-saas-summit,62
HS-90774,contact774@acmecorp.com.br,Acme Corp.,Partner,,Lead,OPP-2024554,BR,partner-referral,
HS-90775,contact775@bluepath.com.br,BLUEPATH,Partner,2023-10-12,Subscriber,,Brasil,ebook-revops,
HS-90776,contact776@verticetech.com.br,VERTICE TECH,Social Media,2025-01-10,Subscriber,OPP-2024305,Brasil,organic,186
HS-90777,contact777@fluxosistemas.com.br,Fluxo,Content Download,2024-12-16,MQL,OPP-2024991,Brasil,cold-outbound,58
HS-90778,contact688@gridsoft.com.br,gridsoft,Paid Search,2024-03-18,Lead,,Brasil,webinar-nov24,75
HS-90779,contact654@polaris.com.br,Polaris,Paid Search,2024-10-11,Customer,,Brasil,webinar-nov24,3551
HS-90780,contact780@ampliasolucoes.com.br,AMPLIA SOLUCOES,Event,,SQL,OPP-2024365,Brasil,webinar-nov24,501
HS-90781,contact781@corelogic.com.br,corelogic,SEO,,SQL,,Brazil,demo-request,
HS-90782,contact782@dataprime.com.br,dataprime,Social Media,2024-12-22,Subscriber,OPP-2024322,Brazil,event-saas-summit,
HS-90783,contact783@corelogic.com.br,corelogic,Direct,,Lead,,Brasil,ebook-revops,182
HS-90784,contact784@fluxosistemas.com.br,Fluxo Sistemas,SEO,,Lead,OPP-2024843,BRA,linkedin-ads-q3,370
HS-90785,contact785@ampliasolucoes.com.br,Amplia Soluções,Content Download,2024-05-03,Subscriber,OPP-2024065,Brasil,ebook-revops,428
HS-90786,contact786@polaris.com.br,Polaris Tech,Partner,2024-08-06,MQL,,brasil,webinar-nov24,
HS-90787,contact787@verticetech.com.br,Vertice,Organic Search,2025-01-17,SQL,,Brasil,cold-outbound,800
HS-90788,contact788@dataprime.com.br,dataprime,email,2024-05-10,Lead,,BRA,demo-request,289
HS-90789,contact789@skyops.com.br,Sky Ops,Paid Search,2024-03-24,Subscriber,,Brazil,organic,
HS-90790,contact790@ampliasolucoes.com.br,Amplia Soluções Ltda,Partner,,SQL,OPP-2024853,Brasil,event-saas-summit,3436
HS-90791,contact791@dataprime.com.br,Data Prime,google ads,,Subscriber,OPP-2024194,BRA,demo-request,52
HS-90792,contact792@tapflow.com.br,TAPFLOW,Webinar,,SQL,,Brasil,demo-request,44
HS-90793,contact793@acmecorp.com.br,ACME CORP,Content Download,2024-07-28,Subscriber,,Brasil,webinar-nov24,
HS-90794,contact794@acmecorp.com.br,Acme Corp,Content Download,2023-12-25,Lead,,Brasil,linkedin-ads-q3,856
HS-90795,contact795@mindbox.com.br,Mindbox,Direct,2024-04-29,Lead,OPP-2024841,Brasil,event-saas-summit,15
HS-90796,contact796@skyops.com.br,skyops,Partner,2024-01-26,MQL,,Brasil,event-saas-summit,
HS-90797,contact797@mindbox.com.br,MINDBOX,Webinar,2024-07-25,MQL,,Brasil,webinar-nov24,
HS-90798,contact798@skyops.com.br,skyops,Event,2024-01-01,Customer,,Brasil,demo-request,5676
HS-90799,contact799@dataprime.com.br,DataPrime,Webinar,2024-10-10,Lead,,brasil,ebook-revops,195
HS-90800,contact800@innova.com.br,innova,Event,2024-06-04,Subscriber,,Brazil,event-saas-summit,422
HS-90801,contact801@fluxosistemas.com.br,Fluxo,organic,2024-07-27,MQL,,Brasil,webinar-nov24,142
HS-90802,contact802@gruponexus.com.br,nexus,Content Download,2024-01-06,Lead,,Brasil,linkedin-ads-q3,579
HS-90803,contact803@verticetech.com.br,Vertice,Partner,2023-11-24,Customer,,BRASIL,linkedin-ads-q3,6642
HS-90804,contact804@mindbox.com.br,MINDBOX,Direct,2024-01-16,Lead,OPP-2024180,Brasil,webinar-nov24,117
HS-90805,contact805@connectwave.com.br,ConnectWave,Social Media,2024-04-16,MQL,,Brasil,partner-referral,
HS-90806,contact806@corelogic.com.br,CoreLogic,Content Download,2024-11-11,Subscriber,OPP-2024102,Brasil,organic,463
HS-90807,contact807@corelogic.com.br,corelogic,Paid Search,2023-11-02,Subscriber,,brasil,ebook-revops,218
HS-90808,contact808@tapflow.com.br,TapFlow,google ads,,MQL,OPP-2024462,BRA,ebook-revops,982
HS-90809,contact809@fluxosistemas.com.br,Fluxo Sistemas,Organic,,Lead,,Brasil,webinar-nov24,
HS-90810,contact810@corelogic.com.br,corelogic,Event,2025-01-30,MQL,OPP-2024032,Brasil,partner-referral,128
HS-90811,contact811@skyops.com.br,Sky Ops,Organic Search,2024-05-08,MQL,,BR,ebook-revops,91
HS-90812,contact812@zentra.com.br,Zentra,Social Media,2024-11-29,Subscriber,,Brasil,event-saas-summit,
HS-90813,contact813@mindbox.com.br,Mindbox,Email Marketing,2024-01-17,Lead,OPP-2024235,Brasil,organic,
HS-90814,contact814@polare.com.br,polare,Event,2024-01-19,MQL,OPP-2025034,Brasil,cold-outbound,984
HS-90815,contact815@mindbox.com.br,mindbox,Organic,2023-09-24,Lead,,Brasil,event-saas-summit,
HS-90816,contact816@mindbox.com.br,MINDBOX,Social Media,2023-10-14,Customer,,Brasil,webinar-nov24,
HS-90817,contact817@rushflow.com.br,RushFlow,Direct,2024-02-26,SQL,,Brasil,ebook-revops,
HS-90818,contact818@gruponexus.com.br,Grupo Nexus,Webinar,,MQL,,Brasil,cold-outbound,69
HS-90819,contact819@skyops.com.br,SKYOPS,Direct,2024-08-08,Customer,,Brasil,webinar-nov24,
HS-90820,contact820@polare.com.br,Polare,email,2023-11-27,Subscriber,,brasil,event-saas-summit,
HS-90821,contact821@innova.com.br,Innova,SEO,2024-06-23,SQL,,Brasil,linkedin-ads-q3,198
HS-90822,contact822@bluepath.com.br,BLUEPATH,Email Marketing,2024-09-06,Customer,,Brasil,webinar-nov24,773
HS-90823,contact823@ampliasolucoes.com.br,Amplia,Social Media,,Customer,,Brasil,partner-referral,914
HS-90824,contact824@tapflow.com.br,Tap Flow,Direct,2024-11-25,SQL,,Brasil,webinar-nov24,526
HS-90825,contact825@bluepath.com.br,Blue Path,email,2024-03-24,Lead,,BRA,webinar-nov24,8574
HS-90826,contact826@innova.com.br,Innova,Social Media,,MQL,OPP-2024745,Brasil,linkedin-ads-q3,946
HS-90827,contact827@zentra.com.br,Zentra Tech,Direct,2024-02-15,Subscriber,,Brasil,organic,
HS-90828,contact828@corelogic.com.br,Core Logic,SEO,2024-09-28,Subscriber,,Brasil,ebook-revops,209
HS-90829,contact829@ampliasolucoes.com.br,Amplia Soluções Ltda,Referral,2024-10-05,MQL,OPP-2024964,Brasil,ebook-revops,455
HS-90830,contact830@connectwave.com.br,CONNECTWAVE,Paid Search,2023-11-09,MQL,,Brasil,event-saas-summit,684
HS-90831,contact831@zentra.com.br,zentra,Referral,2024-09-05,Subscriber,,Brasil,event-saas-summit,205
HS-90832,contact832@verticetech.com.br,VERTICE TECH,Referral,2024-01-26,Customer,,Brazil,cold-outbound,163
HS-90833,contact833@ampliasolucoes.com.br,Amplia Soluções,Social Media,2024-09-03,Customer,OPP-2024309,BR,demo-request,
HS-90834,contact834@dataprime.com.br,dataprime,Email Marketing,2024-08-12,Lead,,BRASIL,event-saas-summit,
HS-90835,contact835@betasolutions.com.br,Beta Solutions Ltda,Event,2024-11-11,Customer,,Brasil,linkedin-ads-q3,69
HS-90836,contact836@orbitdigital.com.br,Orbit Digital,Webinar,,Customer,,Brasil,demo-request,
HS-90837,contact837@zentra.com.br,ZENTRA,Social Media,2023-10-22,MQL,,BR,partner-referral,131
HS-90838,contact838@mindbox.com.br,Mind Box,social,2025-01-11,Customer,,Brasil,cold-outbound,
HS-90839,contact839@orbitdigital.com.br,ORBIT DIGITAL,partner referral,2024-08-24,SQL,OPP-2025036,Brasil,cold-outbound,
HS-90840,contact840@rushflow.com.br,Rush Flow,Social Media,,Customer,OPP-2024497,Brasil,cold-outbound,
HS-90841,contact841@verticetech.com.br,Vértice Tech,Referral,2024-12-10,Customer,OPP-2024148,Brasil,demo-request,974
HS-90842,contact842@ampliasolucoes.com.br,Amplia,Direct,2023-10-12,Lead,,BRA,cold-outbound,
HS-90843,contact843@acmecorp.com.br,Acme,Paid Search,2024-06-10,MQL,,Brasil,organic,
HS-90844,contact844@betasolutions.com.br,BETA SOLUTIONS,social,2024-03-18,SQL,,Brasil,webinar-nov24,605
HS-90845,contact845@skyops.com.br,Sky Ops,Content Download,2025-01-13,SQL,,Brasil,ebook-revops,687
HS-90846,contact846@mindbox.com.br,Mind Box,paid,2024-11-21,Customer,,Brasil,organic,6488
HS-90847,contact847@ampliasolucoes.com.br,Amplia Soluções,Social Media,2023-10-18,MQL,,Brasil,webinar-nov24,1282
HS-90848,contact848@ampliasolucoes.com.br,Amplia Soluções,Partner,2024-12-03,SQL,,BRASIL,partner-referral,
HS-90849,contact849@dataprime.com.br,dataprime,Content Download,,SQL,,Brasil,organic,
HS-90850,contact850@corelogic.com.br,CoreLogic,Content Download,,Customer,,Brasil,event-saas-summit,143
HS-90851,contact851@acmecorp.com.br,acme,Referral,2024-10-23,Customer,,BR,cold-outbound,760
HS-90852,contact852@verticetech.com.br,Vértice Tech,SEO,2023-12-24,Subscriber,,BR,organic,202
HS-90853,contact853@rushflow.com.br,rushflow,google ads,,Customer,OPP-2025056,Brasil,ebook-revops,60
HS-90854,contact756@innova.com.br,Innova Tech,Email Marketing,2024-08-24,Customer,OPP-2024498,Brasil,cold-outbound,84
HS-90855,contact855@gridsoft.com.br,gridsoft,Direct,2023-09-13,MQL,OPP-2024672,Brasil,demo-request,9856
HS-90856,contact856@verticetech.com.br,VERTICE TECH,Event,2024-09-03,MQL,,BR,webinar-nov24,83
HS-90857,contact857@tapflow.com.br,TAPFLOW,email,2023-09-15,Lead,OPP-2024876,Brasil,demo-request,850
HS-90858,contact858@zentra.com.br,zentra,Social Media,,Lead,,Brasil,ebook-revops,43
HS-90859,contact859@ampliasolucoes.com.br,Amplia Soluções Ltda,Social Media,2024-07-12,SQL,,Brasil,webinar-nov24,
HS-90860,contact860@gruponexus.com.br,nexus,Social Media,2023-12-09,Subscriber,,BRA,ebook-revops,
HS-90861,contact861@tapflow.com.br,Tap Flow,Social Media,,Subscriber,OPP-2025113,Brasil,ebook-revops,90
HS-90862,contact862@skyops.com.br,skyops,Webinar,,Customer,OPP-2024028,Brasil,demo-request,
HS-90863,contact863@orbitdigital.com.br,ORBIT DIGITAL,Social Media,2023-12-21,Subscriber,,BRA,cold-outbound,7308
HS-90864,contact864@verticetech.com.br,Vértice Tech,Referral,2024-01-09,Subscriber,,Brazil,cold-outbound,963
HS-90865,contact865@zentra.com.br,Zentra Tech,Webinar,2024-01-01,MQL,,Brasil,organic,
HS-90866,contact866@innova.com.br,INNOVA,Social Media,2024-11-01,SQL,OPP-2024537,Brasil,event-saas-summit,490
HS-90867,contact867@mindbox.com.br,Mindbox,Webinar,,Subscriber,OPP-2024234,Brasil,organic,245
HS-90868,contact868@acmecorp.com.br,acme,Content Download,,Customer,OPP-2024666,Brasil,ebook-revops,131
HS-90869,contact869@ampliasolucoes.com.br,Amplia Soluções,Partner,,MQL,OPP-2024891,Brazil,partner-referral,
HS-90870,contact870@innova.com.br,INNOVA,Direct,2024-03-31,Lead,,Brasil,cold-outbound,335
HS-90871,contact871@connectwave.com.br,ConnectWave,Content Download,2024-06-07,Subscriber,OPP-2024352,Brasil,organic,
HS-90872,contact872@verticetech.com.br,VERTICE TECH,Event,2023-12-17,MQL,,Brazil,linkedin-ads-q3,49
HS-90873,contact873@fluxosistemas.com.br,Fluxo,Content Download,2024-01-05,SQL,,Brasil,organic,
HS-90874,contact874@verticetech.com.br,VERTICE TECH,Referral,2024-08-20,Customer,OPP-2024321,Brasil,event-saas-summit,716
HS-90875,contact875@polaris.com.br,Polaris Tech,Referral,2024-11-06,Subscriber,OPP-2024428,BR,event-saas-summit,4381
HS-90876,contact876@dataprime.com.br,dataprime,Organic Search,,Lead,OPP-2024653,Brasil,demo-request,
HS-90877,contact877@verticetech.com.br,Vertice,Direct,2024-01-01,MQL,,Brasil,cold-outbound,59
HS-90878,contact878@orbitdigital.com.br,ORBIT DIGITAL,Content Download,2024-09-03,SQL,OPP-2024177,Brasil,demo-request,
HS-90879,contact879@verticetech.com.br,Vértice Tech,email,2023-10-09,Customer,OPP-2024357,Brasil,organic,151
HS-90880,contact880@zentra.com.br,Zentra,Direct,2024-11-10,Lead,,Brasil,ebook-revops,
HS-90881,contact881@innova.com.br,Innova,Event,2023-09-19,Subscriber,,Brasil,organic,4013
HS-90882,contact882@polaris.com.br,Polaris,Organic,2024-10-05,MQL,,Brasil,linkedin-ads-q3,400
HS-90883,contact883@fluxosistemas.com.br,Fluxo Sistemas Ltda,organic,,Lead,OPP-2024698,Brasil,event-saas-summit,607
HS-90884,contact884@polaris.com.br,Polaris Tech,Social Media,2024-07-31,Customer,OPP-2025071,Brasil,ebook-revops,436
HS-90885,contact885@polaris.com.br,POLARIS,Webinar,,Subscriber,OPP-2024928,BRA,partner-referral,314
HS-90886,contact886@ampliasolucoes.com.br,AMPLIA SOLUCOES,Event,2024-09-11,Lead,,Brasil,cold-outbound,
HS-90887,contact887@innova.com.br,innova,Direct,2024-06-03,MQL,,Brasil,linkedin-ads-q3,6889
HS-90888,contact888@fluxosistemas.com.br,Fluxo,partner referral,,Customer,OPP-2024951,Brasil,webinar-nov24,
HS-90889,contact889@betasolutions.com.br,Beta Solutions,Email Marketing,,MQL,,Brasil,cold-outbound,
HS-90890,contact890@skyops.com.br,Sky Ops,Webinar,2024-04-01,Lead,,brasil,webinar-nov24,185
HS-90891,contact891@tapflow.com.br,Tap Flow,email,2023-12-06,Subscriber,,brasil,demo-request,659
HS-90892,contact892@polaris.com.br,Polaris,Organic Search,2023-12-22,Subscriber,,BR,webinar-nov24,
HS-90893,contact893@innova.com.br,Innova,Email Marketing,2023-11-29,Customer,,Brazil,webinar-nov24,921
HS-90894,contact894@connectwave.com.br,CONNECTWAVE,Organic Search,2024-07-31,Lead,,Brazil,cold-outbound,124
HS-90895,contact895@connectwave.com.br,Connect Wave,Event,,Customer,OPP-2025010,Brasil,cold-outbound,51
HS-90896,contact896@zentra.com.br,Zentra Tech,Webinar,2023-12-28,Subscriber,,Brasil,cold-outbound,39
HS-90897,contact897@fluxosistemas.com.br,Fluxo Sistemas Ltda,Social Media,2024-07-09,Customer,,Brasil,linkedin-ads-q3,8699
HS-90898,contact898@mindbox.com.br,MINDBOX,Partner,2024-07-25,SQL,,Brasil,webinar-nov24,1121
HS-90899,contact899@polaris.com.br,POLARIS,Paid Search,,Lead,,Brazil,linkedin-ads-q3,880
HS-90900,contact900@acmecorp.com.br,acme,Email Marketing,2024-09-24,Customer,,BR,cold-outbound,332
HS-90901,contact901@mindbox.com.br,Mind Box,email,,MQL,OPP-2024620,Brasil,demo-request,
HS-90902,contact902@skyops.com.br,Sky Ops,paid,2023-11-03,SQL,OPP-2024258,Brasil,event-saas-summit,140
HS-90903,contact903@mindbox.com.br,Mind Box,Paid Search,2024-08-12,MQL,OPP-2024571,Brasil,cold-outbound,
HS-90904,contact904@polaris.com.br,POLARIS,Partner,2024-06-03,SQL,,Brasil,partner-referral,298
HS-90905,contact905@polaris.com.br,POLARIS,Partner,2024-05-05,Lead,,Brasil,webinar-nov24,173
HS-90906,contact906@polare.com.br,Polare Ltda,paid,,SQL,,Brasil,organic,443
HS-90907,contact907@ampliasolucoes.com.br,Amplia Soluções Ltda,partner referral,,Customer,OPP-2025028,BRA,linkedin-ads-q3,
HS-90908,contact908@acmecorp.com.br,acme,Referral,2023-11-24,Lead,,Brasil,organic,859
HS-90909,contact909@dataprime.com.br,DataPrime,Organic Search,2025-01-07,MQL,,Brazil,event-saas-summit,
HS-90910,contact910@zentra.com.br,zentra,Organic,2023-12-02,SQL,OPP-2024072,Brasil,event-saas-summit,957
HS-90911,contact911@rushflow.com.br,RUSHFLOW,Organic Search,,Lead,OPP-2024307,Brasil,organic,
HS-90912,contact912@verticetech.com.br,Vertice,email,2025-01-10,SQL,OPP-2024004,Brasil,linkedin-ads-q3,
HS-90913,contact913@gruponexus.com.br,Grupo Nexus,SEO,2025-01-21,Customer,,Brasil,organic,
HS-90914,contact914@ampliasolucoes.com.br,AMPLIA SOLUCOES,google ads,,Subscriber,OPP-2024488,BRA,organic,
HS-90915,contact915@dataprime.com.br,DATAPRIME,Direct,,Lead,,Brasil,organic,136
HS-90916,contact916@orbitdigital.com.br,Orbit Digital,Email Marketing,2024-04-15,Lead,OPP-2024864,Brasil,demo-request,
HS-90917,contact917@gridsoft.com.br,GRIDSOFT,Referral,,Customer,,Brasil,webinar-nov24,
HS-90918,contact918@tapflow.com.br,Tap Flow,SEO,,MQL,,Brasil,cold-outbound,1970
HS-90919,contact919@dataprime.com.br,DATAPRIME,organic,2024-08-27,Customer,,Brasil,demo-request,314
HS-90920,contact920@connectwave.com.br,Connect Wave,paid,,Lead,,Brasil,partner-referral,931
HS-90921,contact921@acmecorp.com.br,acme,Social Media,2024-11-22,MQL,,Brazil,organic,887
HS-90922,contact922@connectwave.com.br,CONNECTWAVE,Organic Search,2025-01-12,Lead,,BRA,cold-outbound,
HS-90923,contact923@corelogic.com.br,CoreLogic,SEO,2024-04-25,SQL,OPP-2024118,BRASIL,partner-referral,3719
HS-90924,contact924@orbitdigital.com.br,Orbit,Email Marketing,,MQL,OPP-2024443,Brasil,webinar-nov24,620
